<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.01.18	1.53345	1.54409	1.53272	1.54271	89435	0	15
2012.01.19	1.54271	1.54916	1.54150	1.54868	81264	0	15
2012.01.20	1.54867	1.55765	1.54498	1.55737	77646	0	15
2012.01.23	1.55401	1.56012	1.55161	1.55615	82677	0	4
2012.01.24	1.55615	1.56253	1.55321	1.56197	74703	0	4
2012.01.25	1.56195	1.56772	1.55328	1.56535	84186	0	15
2012.01.26	1.56536	1.57333	1.56495	1.56866	77417	0	9
2012.01.27	1.56868	1.57392	1.56403	1.57269	82334	0	15
2012.01.30	1.57253	1.57298	1.56534	1.57080	79439	0	15
2012.01.31	1.57078	1.57952	1.56975	1.57645	81906	0	4
2012.02.01	1.57644	1.58821	1.57054	1.58451	86235	0	15
2012.02.02	1.58450	1.58570	1.57948	1.58055	82894	0	4
2012.02.03	1.58057	1.58591	1.57492	1.58107	85019	0	4
2012.02.06	1.58193	1.58392	1.57294	1.58178	84668	0	15
2012.02.07	1.58179	1.59042	1.57877	1.58996	90225	0	15
2012.02.08	1.58997	1.59277	1.57961	1.58136	82856	0	15
2012.02.09	1.58134	1.58839	1.57916	1.58152	88688	0	15
2012.02.10	1.58156	1.58486	1.57295	1.57525	79396	0	15
2012.02.13	1.57904	1.58265	1.57467	1.57496	77697	0	15
2012.02.14	1.57497	1.57689	1.56445	1.56899	85100	0	15
2012.02.15	1.56900	1.57349	1.56701	1.56883	86955	0	15
2012.02.16	1.56883	1.58155	1.56543	1.58035	83896	0	15
2012.02.17	1.58036	1.58612	1.57891	1.58330	72596	0	15
2012.02.20	1.58615	1.58791	1.58379	1.58379	64766	0	15
2012.02.21	1.58381	1.58638	1.57723	1.57784	83409	0	9
2012.02.22	1.57783	1.58127	1.56480	1.56670	76162	0	15
2012.02.23	1.56671	1.57489	1.56487	1.57446	72850	0	15
2012.02.24	1.57446	1.58983	1.57208	1.58711	71075	0	15
2012.02.27	1.58919	1.58941	1.58102	1.58190	71927	0	15
2012.02.28	1.58189	1.59058	1.57992	1.59003	72388	0	15
2012.02.29	1.59003	1.59908	1.58979	1.59198	80310	0	15
2012.03.01	1.59199	1.59740	1.58958	1.59536	75440	0	15
2012.03.02	1.59534	1.59652	1.58230	1.58322	68340	0	15
2012.03.05	1.58317	1.58760	1.57857	1.58607	60982	0	15
2012.03.06	1.58607	1.58809	1.56956	1.57133	65048	0	15
2012.03.07	1.57135	1.57578	1.56964	1.57404	62259	0	15
2012.03.08	1.57403	1.58327	1.57237	1.58271	65074	0	15
2012.03.09	1.58272	1.58279	1.56618	1.56720	64963	0	14
2012.03.12	1.56662	1.56945	1.56024	1.56401	62642	0	15
2012.03.13	1.56400	1.57465	1.56199	1.57065	66903	0	15
2012.03.14	1.57066	1.57424	1.56491	1.56680	68251	0	15
2012.03.15	1.56681	1.57351	1.56332	1.57029	64647	0	15
2012.03.16	1.57028	1.58601	1.56939	1.58398	59153	0	15
2012.03.19	1.58440	1.59129	1.58211	1.58906	58050	0	15
2012.03.20	1.58906	1.58959	1.58300	1.58602	59249	0	15
2012.03.21	1.58603	1.59222	1.58170	1.58656	66771	0	15
2012.03.22	1.58655	1.58916	1.57690	1.58151	67363	0	15
2012.03.23	1.58152	1.59072	1.58051	1.58663	63330	0	15
2012.03.26	1.58712	1.59726	1.58008	1.59675	64037	0	15
2012.03.27	1.59677	1.60001	1.59419	1.59463	59619	0	9
2012.03.28	1.59463	1.59634	1.58416	1.58871	69239	0	15
2012.03.29	1.58870	1.59570	1.58596	1.59507	71587	0	15
2012.03.30	1.59510	1.60357	1.59462	1.60061	71863	0	15
2012.04.02	1.60062	1.60617	1.59785	1.60198	68457	0	10
2012.04.03	1.60209	1.60450	1.58907	1.59102	72226	0	10
2012.04.04	1.59103	1.59128	1.58324	1.58896	75767	0	9
2012.04.05	1.58896	1.59077	1.58042	1.58258	70212	0	10
2012.04.06	1.58257	1.58894	1.58224	1.58645	41404	0	10
2012.04.09	1.58895	1.59132	1.58352	1.58965	46985	0	10
2012.04.10	1.58965	1.59296	1.58088	1.58603	76503	0	10
2012.04.11	1.58602	1.59370	1.58513	1.59085	72910	0	10
2012.04.12	1.59085	1.59835	1.59063	1.59578	71328	0	10
2012.04.13	1.59577	1.59685	1.58406	1.58444	65437	0	10
2012.04.16	1.58501	1.59094	1.58180	1.58960	71778	0	10
2012.04.17	1.58960	1.59691	1.58617	1.59262	63918	0	10
2012.04.18	1.59260	1.60414	1.58944	1.60170	71163	0	10
2012.04.19	1.60169	1.60761	1.60085	1.60525	71694	0	10
2012.04.20	1.60525	1.61483	1.60378	1.61215	65541	0	10
2012.04.23	1.61260	1.61332	1.60759	1.61241	60464	0	10
2012.04.24	1.61243	1.61621	1.61089	1.61412	61348	0	10
2012.04.25	1.61414	1.61813	1.60811	1.61674	65032	0	10
2012.04.26	1.61675	1.62061	1.61576	1.61776	62390	0	10
2012.04.27	1.61777	1.62793	1.61527	1.62594	64713	0	10
2012.04.30	1.62735	1.63006	1.62206	1.62357	57812	0	10
2012.05.01	1.62357	1.62464	1.61859	1.62198	49304	0	10
2012.05.02	1.62197	1.62378	1.61600	1.61970	61134	0	10
2012.05.03	1.61970	1.62145	1.61606	1.61790	60081	0	10
2012.05.04	1.61790	1.62005	1.61408	1.61470	59824	0	10
2012.05.07	1.61501	1.61963	1.61130	1.61936	62740	0	10
2012.05.08	1.61936	1.61975	1.61238	1.61526	67543	0	10
2012.05.09	1.61529	1.61580	1.60681	1.61310	72887	0	10
2012.05.10	1.61308	1.61813	1.60911	1.61307	70127	0	10
2012.05.11	1.61306	1.61419	1.60611	1.60656	65464	0	10
