<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.10.07	6.71143	6.71804	6.70121	6.70634	21695	10535250000	62
2016.10.10	6.70620	6.71817	6.70010	6.71556	11922	5194000000	62
2016.10.11	6.72049	6.73139	6.71736	6.72763	20757	9929500000	62
2016.10.12	6.72787	6.73107	6.71701	6.72438	19148	9314500000	62
2016.10.13	6.72781	6.74002	6.72666	6.73219	17834	8688000000	62
2016.10.14	6.73420	6.73760	6.72903	6.73294	16760	8123000000	62
2016.10.17	6.73924	6.74978	6.73763	6.74553	16126	7432500000	0
2016.10.18	6.74433	6.74754	6.73881	6.74186	15871	7273500000	62
2016.10.19	6.74367	6.74679	6.73705	6.73819	17012	7826500000	62
2016.10.20	6.74155	6.74916	6.73885	6.74588	17596	8606000000	62
2016.10.21	6.75191	6.77575	6.75052	6.76551	17665	8657250000	62
2016.10.24	6.77434	6.78763	6.77102	6.78148	14492	7020000000	62
2016.10.25	6.78620	6.78812	6.77155	6.77333	16587	7943500000	62
2016.10.26	6.77616	6.78575	6.77372	6.78354	13215	6400000000	62
2016.10.27	6.78282	6.79698	6.78282	6.79273	14287	7003500000	62
2016.10.28	6.79439	6.79841	6.77880	6.77880	15215	7455000000	62
2016.10.31	6.78439	6.78595	6.77467	6.77724	12608	5798000000	0
2016.11.01	6.77998	6.78587	6.77022	6.77246	13072	6312250000	62
2016.11.02	6.77362	6.77568	6.76226	6.76480	16624	8115250000	62
2016.11.03	6.76620	6.77370	6.76539	6.76992	14271	6937250000	62
2016.11.04	6.77117	6.77234	6.76393	6.77175	13997	6812000000	62
2016.11.07	6.77759	6.79409	6.77647	6.79287	11919	5544500000	62
2016.11.08	6.78814	6.79979	6.78629	6.79553	11579	5232500000	62
2016.11.09	6.79900	6.83775	6.77336	6.83282	33640	16716500000	62
2016.11.10	6.82334	6.83434	6.80834	6.82753	24299	12021500000	62
2016.11.11	6.83061	6.84910	6.80118	6.81732	22996	11309750000	62
2016.11.14	6.82618	6.86372	6.82618	6.85320	21765	10334500000	62
2016.11.15	6.85045	6.87936	6.84669	6.87119	25157	12398000000	62
2016.11.16	6.87217	6.89562	6.87002	6.88686	22177	11062500000	62
2016.11.17	6.88702	6.90449	6.87888	6.90315	20780	10232500000	62
2016.11.18	6.90749	6.91219	6.88447	6.89139	24295	12088500000	62
2016.11.21	6.90314	6.91769	6.89851	6.89897	20455	10079000000	62
2016.11.22	6.89992	6.91511	6.89631	6.90989	19983	9808000000	62
2016.11.23	6.91078	6.95618	6.90948	6.95219	22818	11266000000	62
2016.11.24	6.95617	6.96482	6.93967	6.94380	19294	9504000000	62
2016.11.25	6.95531	6.95829	6.93473	6.94175	20946	10266500000	62
2016.11.28	6.93661	6.93972	6.91932	6.92566	19668	9711250000	62
2016.11.29	6.92603	6.92893	6.91039	6.91236	21517	10648500000	62
2016.11.30	6.90841	6.91942	6.89307	6.91396	22087	10968500000	62
2016.12.01	6.91455	6.91464	6.87570	6.87870	19993	9943000000	62
2016.12.02	6.87299	6.89069	6.86465	6.86465	19701	9775750000	62
2016.12.05	6.88276	6.88887	6.85446	6.85576	17590	8722250000	62
2016.12.06	6.86680	6.88732	6.86500	6.88586	22829	11315500000	62
2016.12.07	6.89049	6.90709	6.88940	6.89446	17858	8833000000	62
2016.12.08	6.90054	6.91619	6.88700	6.90902	20220	9987500000	62
2016.12.09	6.91723	6.93954	6.91300	6.92597	18417	9055000000	62
2016.12.12	6.93636	6.94284	6.92146	6.92266	19387	9494500000	62
2016.12.13	6.92070	6.93340	6.91863	6.91886	18011	8899500000	62
2016.12.14	6.92374	6.93128	6.89399	6.92497	20410	10093750000	62
2016.12.15	6.93454	6.94202	6.91889	6.93156	24733	12291500000	62
2016.12.16	6.93548	6.96889	6.93219	6.96094	20802	10328500000	62
2016.12.19	6.95884	6.95992	6.92402	6.93027	17750	8800000000	62
