<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.05.29	79.469	79.631	79.369	79.523	58571	0	7
2012.05.30	79.525	79.559	78.862	79.109	64379	0	6
2012.05.31	79.107	79.118	78.206	78.364	67597	0	6
2012.06.01	78.365	78.685	77.657	78.004	70866	0	5
2012.06.04	78.084	78.401	77.974	78.326	58465	0	5
2012.06.05	78.327	78.950	78.102	78.746	59606	0	5
2012.06.06	78.745	79.268	78.606	79.248	70002	0	9
2012.06.07	79.247	79.781	79.199	79.662	69033	0	7
2012.06.08	79.661	79.745	79.111	79.476	68160	0	6
2012.06.11	79.469	79.712	79.348	79.377	62178	0	6
2012.06.12	79.378	79.685	79.161	79.560	66004	0	5
2012.06.13	79.558	79.736	79.291	79.433	61322	0	5
2012.06.14	79.433	79.471	79.154	79.399	59075	0	5
2012.06.15	79.400	79.502	78.605	78.697	61257	0	5
2012.06.18	78.923	79.296	78.859	79.089	65451	0	5
2012.06.19	79.089	79.099	78.841	78.979	58710	0	5
2012.06.20	78.978	79.689	78.785	79.466	64176	0	7
2012.06.21	79.465	80.327	79.384	80.212	65018	0	6
2012.06.22	80.212	80.562	80.003	80.415	59909	0	6
2012.06.25	80.455	80.615	79.433	79.634	59043	0	5
2012.06.26	79.633	79.775	79.231	79.496	56899	0	7
2012.06.27	79.496	79.860	79.346	79.682	49873	0	5
2012.06.28	79.684	79.748	79.216	79.413	51538	0	5
2012.06.29	79.415	79.984	79.138	79.785	63460	0	5
2012.07.02	79.905	79.968	79.305	79.514	52649	0	5
2012.07.03	79.512	79.922	79.405	79.816	50979	0	5
2012.07.04	79.823	79.879	79.585	79.870	40678	0	5
2012.07.05	79.867	80.090	79.554	79.903	51876	0	6
2012.07.06	79.902	80.012	79.489	79.646	50359	0	5
2012.07.09	79.658	79.759	79.419	79.555	43289	0	5
2012.07.10	79.555	79.588	79.206	79.397	44702	0	5
2012.07.11	79.397	79.779	79.126	79.719	47029	0	5
2012.07.12	79.719	79.923	79.176	79.274	52352	0	5
2012.07.13	79.275	79.384	79.081	79.176	42692	0	5
2012.07.16	79.223	79.232	78.683	78.854	39849	0	5
2012.07.17	78.856	79.164	78.785	79.066	46321	0	5
2012.07.18	79.066	79.146	78.751	78.806	43010	0	5
2012.07.19	78.807	78.814	78.429	78.618	46381	0	5
2012.07.20	78.617	78.794	78.442	78.475	43965	0	5
2012.07.23	78.451	78.526	77.944	78.324	48904	0	6
2012.07.24	78.324	78.371	78.094	78.161	44233	0	5
2012.07.25	78.163	78.272	78.063	78.148	44194	0	5
2012.07.26	78.147	78.306	78.015	78.204	50121	0	6
2012.07.27	78.204	78.666	78.062	78.442	49507	0	5
2012.07.30	78.487	78.533	78.114	78.158	42639	0	6
2012.07.31	78.159	78.296	78.033	78.112	43828	0	5
2012.08.01	78.114	78.495	77.917	78.419	45371	0	5
2012.08.02	78.420	78.528	78.121	78.238	48485	0	5
2012.08.03	78.239	78.766	78.063	78.461	48091	0	4
2012.08.06	78.600	78.634	78.130	78.249	43973	0	5
2012.08.07	78.251	78.734	78.151	78.592	44856	0	5
2012.08.08	78.592	78.650	78.226	78.429	46989	0	5
2012.08.09	78.431	78.783	78.284	78.581	48836	0	6
2012.08.10	78.582	78.633	78.154	78.259	44175	0	5
2012.08.13	78.284	78.369	78.158	78.322	37467	0	5
2012.08.14	78.320	78.925	78.306	78.734	42239	0	5
2012.08.15	78.734	79.044	78.590	78.962	42903	0	5
2012.08.16	78.963	79.397	78.948	79.322	48064	0	5
2012.08.17	79.321	79.566	79.226	79.557	40769	0	6
2012.08.20	79.559	79.650	79.313	79.477	39256	0	5
2012.08.21	79.477	79.520	79.215	79.279	38263	0	5
2012.08.22	79.278	79.367	78.303	78.552	45834	0	5
2012.08.23	78.551	78.688	78.357	78.534	42993	0	6
2012.08.24	78.535	78.716	78.449	78.666	37388	0	5
2012.08.27	78.659	78.834	78.626	78.749	27501	0	8
2012.08.28	78.749	78.766	78.449	78.530	33585	0	8
2012.08.29	78.531	78.779	78.471	78.683	31194	0	8
2012.08.30	78.681	78.741	78.490	78.612	30600	0	8
2012.08.31	78.609	78.631	78.186	78.377	38630	0	7
2012.09.03	78.326	78.393	78.188	78.284	31360	0	5
2012.09.04	78.286	78.463	78.274	78.429	38068	0	5
2012.09.05	78.428	78.528	78.298	78.398	38948	0	5
2012.09.06	78.397	79.017	78.373	78.865	44305	0	6
2012.09.07	78.864	79.013	78.011	78.237	47756	0	5
2012.09.10	78.246	78.324	78.180	78.260	33419	0	4
2012.09.11	78.260	78.267	77.696	77.796	42421	0	5
2012.09.12	77.796	77.959	77.734	77.832	50431	0	5
2012.09.13	77.834	77.864	77.135	77.483	52831	0	5
2012.09.14	77.480	78.387	77.480	78.383	57885	0	7
2012.09.17	78.355	78.918	78.160	78.718	47303	0	5
2012.09.18	78.719	78.866	78.483	78.776	48056	0	5
2012.09.19	78.776	79.209	78.250	78.360	60228	0	6
2012.09.20	78.359	78.451	78.013	78.234	52702	0	7
2012.09.21	78.234	78.362	78.100	78.161	45123	0	6
2012.09.24	78.124	78.154	77.796	77.847	39031	0	5
2012.09.25	77.848	77.922	77.656	77.795	42737	0	5
2012.09.26	77.796	77.890	77.580	77.725	38377	0	5
2012.09.27	77.726	77.748	77.574	77.621	37185	0	5
2012.09.28	77.622	78.104	77.428	77.942	42008	0	5
2012.10.01	77.960	78.143	77.780	77.999	37030	0	6
