<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.08.31	0.81899	0.82080	0.79929	0.80668	81305	63512295000	6
2011.09.01	0.80669	0.80855	0.79257	0.79520	82485	0	12
2011.09.02	0.79515	0.79578	0.77109	0.78799	85487	0	12
2011.09.05	0.79002	0.79118	0.78202	0.78538	87471	0	12
2011.09.06	0.78540	0.86254	0.78396	0.86134	107235	0	16
2011.09.07	0.86135	0.86159	0.85392	0.85865	92683	0	11
2011.09.08	0.85864	0.87677	0.85822	0.87429	92429	0	12
2011.09.09	0.87429	0.88634	0.87056	0.88334	99094	0	12
2011.09.12	0.88798	0.89249	0.87960	0.88095	112131	0	11
2011.09.13	0.88092	0.88785	0.87577	0.88014	100743	0	9
2011.09.14	0.88016	0.88535	0.87285	0.87611	103606	0	11
2011.09.15	0.87617	0.87968	0.86475	0.86948	94545	0	8
2011.09.16	0.86951	0.87754	0.86938	0.87521	89340	0	10
2011.09.19	0.88194	0.88742	0.87981	0.88212	90997	0	10
2011.09.20	0.88207	0.89186	0.87891	0.88654	95265	0	10
2011.09.21	0.88654	0.90079	0.88549	0.89908	100512	0	11
2011.09.22	0.89913	0.91809	0.89756	0.90791	110682	0	11
2011.09.23	0.90788	0.90814	0.89956	0.90478	103517	0	11
2011.09.26	0.90440	0.91423	0.90048	0.90155	108549	0	10
2011.09.27	0.90155	0.90569	0.89251	0.89638	93832	0	11
2011.09.28	0.89637	0.90098	0.89251	0.90085	95419	0	8
2011.09.29	0.90083	0.90206	0.89172	0.89763	95571	0	11
2011.09.30	0.89766	0.90839	0.89650	0.90766	85480	0	11
2011.10.03	0.90934	0.92158	0.90771	0.92039	99339	0	10
2011.10.04	0.92033	0.92605	0.91468	0.91734	98504	0	10
2011.10.05	0.91733	0.92468	0.91603	0.92307	104479	0	7
2011.10.06	0.92307	0.93138	0.91855	0.92117	93405	0	12
2011.10.07	0.92114	0.92847	0.91459	0.92691	84998	0	9
2011.10.10	0.92613	0.92709	0.90022	0.90386	81324	0	9
2011.10.11	0.90389	0.91212	0.90244	0.90734	88643	0	10
2011.10.12	0.90733	0.91098	0.89177	0.89532	90069	0	10
2011.10.13	0.89536	0.90387	0.89265	0.89811	91794	0	10
2011.10.14	0.89810	0.90086	0.89029	0.89068	80202	0	10
2011.10.17	0.89130	0.89960	0.88810	0.89910	88149	0	10
2011.10.18	0.89909	0.90473	0.89448	0.89927	93622	0	10
2011.10.19	0.89929	0.90369	0.89493	0.90255	95626	0	10
2011.10.20	0.90255	0.90819	0.89291	0.89400	93381	0	11
2011.10.21	0.89402	0.89512	0.88059	0.88190	89115	0	10
2011.10.24	0.88310	0.88769	0.87908	0.88016	91859	0	10
2011.10.25	0.88016	0.88441	0.87719	0.87776	86211	0	10
2011.10.26	0.87779	0.88577	0.87284	0.88145	83722	0	10
2011.10.27	0.88143	0.88240	0.85686	0.85954	97947	0	10
2011.10.28	0.85954	0.86505	0.85936	0.86270	81621	0	10
2011.10.31	0.86188	0.87857	0.86100	0.87638	91562	0	10
2011.11.01	0.87635	0.89584	0.87632	0.88701	94019	0	10
2011.11.02	0.88703	0.89034	0.87944	0.88348	92552	0	10
2011.11.03	0.88349	0.88919	0.87614	0.87828	90861	0	10
2011.11.04	0.87828	0.89035	0.87681	0.88433	82797	0	10
2011.11.07	0.88770	0.90299	0.88767	0.90099	88831	0	10
2011.11.08	0.90099	0.90669	0.89223	0.89504	78910	0	10
2011.11.09	0.89504	0.91093	0.89220	0.91007	84783	0	10
2011.11.10	0.91007	0.91484	0.90179	0.90570	86072	0	10
2011.11.11	0.90569	0.90826	0.89527	0.90077	71809	0	10
2011.11.14	0.89909	0.90922	0.89608	0.90829	87979	0	10
2011.11.15	0.90833	0.91973	0.90798	0.91592	87765	0	4
2011.11.16	0.91594	0.92223	0.91388	0.91962	90346	0	10
2011.11.17	0.91964	0.92343	0.91512	0.92121	93380	0	10
2011.11.18	0.92124	0.92220	0.90846	0.91590	84798	0	4
2011.11.21	0.91727	0.92085	0.91398	0.91717	89722	0	10
2011.11.22	0.91716	0.91853	0.91074	0.91353	74351	0	10
